approvalStatus,priority,matchType,riskLevel,supplier,supplierCode,category,rrp,sku,title,slug,sourceUid,candidateSource,candidatePath,candidateKey,candidateReason,riskNote,recommendedAction,approvedBy,approvedDate,notes
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,439.82,SSH847MNZ-HP,"3in, 11in x 6in Oval Offset/Centre, 20in (500mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssh847mnz-hp-3in-11in-x-6in-oval-offset-centre-20in-500mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSH847MNZ-HP,source-zip,parts_database/mpi_automotive/images/raw/SSH847MNZ_2.png,ssh847mnz,Candidate matched after stripping SKU suffix from SSH847MNZ-HP to SSH847MNZ.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,exhaust-pipes-tips,607.21,SSMBC172,"Ford EA EB ED EF EL AU Falcon, Fairlane, Hi-flow Cat Converter For Direct Fit With FX-170DF",ssmbc172-ford-ea-eb-ed-ef-el-au-falcon-fairlane-hi-flow-cat-converter-for-direct-fit-with-fx-170df,MPI_SSMBC172,public,public/media/parts/mpi/fx-170df-ford-falcon-ea-eb-ed-ef-el-au-6-cylinder-high-performance-extractor-direct-fit-with-ssmbc172-1.webp,fx170dffordfalconeaebedefelau6cylinderhighperformanceextractordirectfitwithssmbc172,"Existing public media filename contains mbc172, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,1456.40,SSMBC211-E5,"Ford BA, BF Falcon 5.4L Boss V8, Twin 3in Euro 5 Cats",ssmbc211-e5-ford-ba-bf-falcon-5-4l-boss-v8-twin-3in-euro-5-cats,MPI_SSMBC211-E5,source-zip,parts_database/mpi_automotive/images/raw/SSMBC211_1.png,ssmbc211,Candidate matched after stripping SKU suffix from SSMBC211-E5 to SSMBC211.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,1456.40,SSMBC211-E5,"Ford BA, BF Falcon 5.4L Boss V8, Twin 3in Euro 5 Cats",ssmbc211-e5-ford-ba-bf-falcon-5-4l-boss-v8-twin-3in-euro-5-cats,MPI_SSMBC211-E5,source-zip,parts_database/mpi_automotive/images/raw/SSMBC211_2.png,ssmbc211,Candidate matched after stripping SKU suffix from SSMBC211-E5 to SSMBC211.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,extractors-headers,1236.81,SSMBC720MANTA-E6,"Holden Commodore VT-VZ V8 3in EURO6 Cats, Suit Manta/DPE Extractors",ssmbc720manta-e6-holden-commodore-vt-vz-v8-3in-euro6-cats-suit-manta-dpe-extractors,MPI_SSMBC720MANTA-E6,source-zip,parts_database/mpi_automotive/images/raw/SSMBC720MANTA_1.png,ssmbc720manta,Candidate matched after stripping SKU suffix from SSMBC720MANTA-E6 to SSMBC720MANTA.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,extractors-headers,1236.81,SSMBC720MANTA-E6,"Holden Commodore VT-VZ V8 3in EURO6 Cats, Suit Manta/DPE Extractors",ssmbc720manta-e6-holden-commodore-vt-vz-v8-3in-euro6-cats-suit-manta-dpe-extractors,MPI_SSMBC720MANTA-E6,source-zip,parts_database/mpi_automotive/images/raw/SSMBC720MANTA_2.png,ssmbc720manta,Candidate matched after stripping SKU suffix from SSMBC720MANTA-E6 to SSMBC720MANTA.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,2691.92,SSMBC722-E5-C,SILVERADO 1500 V8 6.2L CERAMIC COATED 3in CATS LH + RH OE E5,ssmbc722-e5-c-silverado-1500-v8-6-2l-ceramic-coated-3in-cats-lh-rh-oe-e5,MPI_SSMBC722-E5-C,source-zip,parts_database/mpi_automotive/images/processed/SSMBC722_1.png,ssmbc722,Candidate matched after stripping SKU suffix from SSMBC722-E5-C to SSMBC722.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,2691.92,SSMBC722-E5-C,SILVERADO 1500 V8 6.2L CERAMIC COATED 3in CATS LH + RH OE E5,ssmbc722-e5-c-silverado-1500-v8-6-2l-ceramic-coated-3in-cats-lh-rh-oe-e5,MPI_SSMBC722-E5-C,source-zip,parts_database/mpi_automotive/images/raw/SSMBC722_1.png,ssmbc722,Candidate matched after stripping SKU suffix from SSMBC722-E5-C to SSMBC722.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,exhaust-pipes-tips,456.30,SSMBE424,Mitsubishi Triton MN 2.5L Turbo Diesel Auto 3in Engine Pipe,ssmbe424-mitsubishi-triton-mn-2-5l-turbo-diesel-auto-3in-engine-pipe,MPI_SSMBE424,public,public/media/parts/mpi/mbe424-mitsubishi-triton-mn-2-5l-turbo-diesel-auto-only-3in-engine-pipe-with-flex-remote-1.webp,mbe424mitsubishitritonmn25lturbodieselautoonly3inenginepipewithflexremote1,"Existing public media filename contains mbe424, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,exhaust-pipes-tips,690.46,SSMBE555,Nissan Navara D22 3.0L Turbo Diesel 3in Dump Pipe.,ssmbe555-nissan-navara-d22-3-0l-turbo-diesel-3in-dump-pipe,MPI_SSMBE555,public,public/media/parts/mpi/mbe555-navara-d22-3-0l-4cyl-t-d-3in-dump-pipe-remote-1.webp,mbe555navarad2230l4cyltd3indumppiperemote,"Existing public media filename contains mbe555, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,704.65,SSMBE590-HPC-S,Holden Colorado Ute Turbo Diesel AUG 2010 APPROX to Current 3in Dump Pipe From Turbo Face,ssmbe590-hpc-s-holden-colorado-ute-turbo-diesel-aug-2010-approx-to-current-3in-dump-pipe-from-turbo-face,MPI_SSMBE590-HPC-S,source-zip,parts_database/mpi_automotive/images/processed/MBE590_1.png,mbe590,Candidate matched after stripping SKU suffix from SSMBE590-HPC-S to SSMBE590.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,704.65,SSMBE590-HPC-S,Holden Colorado Ute Turbo Diesel AUG 2010 APPROX to Current 3in Dump Pipe From Turbo Face,ssmbe590-hpc-s-holden-colorado-ute-turbo-diesel-aug-2010-approx-to-current-3in-dump-pipe-from-turbo-face,MPI_SSMBE590-HPC-S,source-zip,parts_database/mpi_automotive/images/raw/MBE590_1.png,mbe590,Candidate matched after stripping SKU suffix from SSMBE590-HPC-S to SSMBE590.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,704.65,SSMBE590-HPC-S,Holden Colorado Ute Turbo Diesel AUG 2010 APPROX to Current 3in Dump Pipe From Turbo Face,ssmbe590-hpc-s-holden-colorado-ute-turbo-diesel-aug-2010-approx-to-current-3in-dump-pipe-from-turbo-face,MPI_SSMBE590-HPC-S,source-zip,parts_database/mpi_automotive/images/raw/SSMBE590-HPC_1.png,ssmbe590hpc,Candidate matched after stripping SKU suffix from SSMBE590-HPC-S to SSMBE590-HPC.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,704.65,SSMBE590-HPC-S,Holden Colorado Ute Turbo Diesel AUG 2010 APPROX to Current 3in Dump Pipe From Turbo Face,ssmbe590-hpc-s-holden-colorado-ute-turbo-diesel-aug-2010-approx-to-current-3in-dump-pipe-from-turbo-face,MPI_SSMBE590-HPC-S,source-zip,parts_database/mpi_automotive/images/raw/SSMBE590-HPC_2.png,ssmbe590hpc,Candidate matched after stripping SKU suffix from SSMBE590-HPC-S to SSMBE590-HPC.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,mufflers-resonators,840.55,SSMBM380WOM,Holden VZ 6.0L V8 Crewman 2 1/2in Dual Centre Assembly W/out Muffler,ssmbm380wom-holden-vz-6-0l-v8-crewman-2-1-2in-dual-centre-assembly-w-out-muffler,MPI_SSMBM380WOM,public,public/media/parts/mpi/mbm380wom-holden-vz-6-0l-v8-crewman-2-1-2in-dual-centre-assembly-w-out-muffler-remote-1.webp,mbm380womholdenvz60lv8crewman212indualcentreassemblywoutmufflerremote1,"Existing public media filename contains mbm380wom, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,1124.24,SSMBM448MF-HARROP,VT - VZ Wagon-Ute 3in Dual Rear Muffler With Polished Tips,ssmbm448mf-harrop-vt-vz-wagon-ute-3in-dual-rear-muffler-with-polished-tips,MPI_SSMBM448MF-HARROP,source-zip,parts_database/mpi_automotive/images/raw/MBM448MF_1.png,mbm448mf,Candidate matched after stripping SKU suffix from SSMBM448MF-HARROP to SSMBM448MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,1124.24,SSMBM448MF-HARROP,VT - VZ Wagon-Ute 3in Dual Rear Muffler With Polished Tips,ssmbm448mf-harrop-vt-vz-wagon-ute-3in-dual-rear-muffler-with-polished-tips,MPI_SSMBM448MF-HARROP,source-zip,parts_database/mpi_automotive/images/raw/MBM448MF_2.png,mbm448mf,Candidate matched after stripping SKU suffix from SSMBM448MF-HARROP to SSMBM448MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,1124.24,SSMBM449MF-HARROP,Holden Commodore VT - VZ Sedan 3in Dual Rear Muffler,ssmbm449mf-harrop-holden-commodore-vt-vz-sedan-3in-dual-rear-muffler,MPI_SSMBM449MF-HARROP,source-zip,parts_database/mpi_automotive/images/processed/SSMBM449MF_1.png,ssmbm449mf,Candidate matched after stripping SKU suffix from SSMBM449MF-HARROP to SSMBM449MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,1124.24,SSMBM449MF-HARROP,Holden Commodore VT - VZ Sedan 3in Dual Rear Muffler,ssmbm449mf-harrop-holden-commodore-vt-vz-sedan-3in-dual-rear-muffler,MPI_SSMBM449MF-HARROP,source-zip,parts_database/mpi_automotive/images/raw/MBM449MF_1.png,mbm449mf,Candidate matched after stripping SKU suffix from SSMBM449MF-HARROP to SSMBM449MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,1124.24,SSMBM449MF-HARROP,Holden Commodore VT - VZ Sedan 3in Dual Rear Muffler,ssmbm449mf-harrop-holden-commodore-vt-vz-sedan-3in-dual-rear-muffler,MPI_SSMBM449MF-HARROP,source-zip,parts_database/mpi_automotive/images/raw/MBM449MF_2.png,mbm449mf,Candidate matched after stripping SKU suffix from SSMBM449MF-HARROP to SSMBM449MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,1124.24,SSMBM449MF-HARROP,Holden Commodore VT - VZ Sedan 3in Dual Rear Muffler,ssmbm449mf-harrop-holden-commodore-vt-vz-sedan-3in-dual-rear-muffler,MPI_SSMBM449MF-HARROP,source-zip,parts_database/mpi_automotive/images/raw/SSMBM449MF_1.png,ssmbm449mf,Candidate matched after stripping SKU suffix from SSMBM449MF-HARROP to SSMBM449MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2627.63,SSMBM478MF-E3-VBM,VE Sedan V8 6.2L E3 HSV 3in Dual Rear Mufflers Fitted With OEM VACUUM Bimodal Valves,ssmbm478mf-e3-vbm-ve-sedan-v8-6-2l-e3-hsv-3in-dual-rear-mufflers-fitted-with-oem-vacuum-bimodal-valves,MPI_SSMBM478MF-E3-VBM,source-zip,parts_database/mpi_automotive/images/raw/MBM478MF-E2_1.png,mbm478mf,Candidate matched after stripping SKU suffix from SSMBM478MF-E3-VBM to SSMBM478MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2627.63,SSMBM478MF-E3-VBM,VE Sedan V8 6.2L E3 HSV 3in Dual Rear Mufflers Fitted With OEM VACUUM Bimodal Valves,ssmbm478mf-e3-vbm-ve-sedan-v8-6-2l-e3-hsv-3in-dual-rear-mufflers-fitted-with-oem-vacuum-bimodal-valves,MPI_SSMBM478MF-E3-VBM,source-zip,parts_database/mpi_automotive/images/raw/MBM478MF-E2_2.png,mbm478mf,Candidate matched after stripping SKU suffix from SSMBM478MF-E3-VBM to SSMBM478MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2627.63,SSMBM478MF-E3-VBM,VE Sedan V8 6.2L E3 HSV 3in Dual Rear Mufflers Fitted With OEM VACUUM Bimodal Valves,ssmbm478mf-e3-vbm-ve-sedan-v8-6-2l-e3-hsv-3in-dual-rear-mufflers-fitted-with-oem-vacuum-bimodal-valves,MPI_SSMBM478MF-E3-VBM,source-zip,parts_database/mpi_automotive/images/raw/MBM478MF-E3_1.png,mbm478mfe3,Candidate matched after stripping SKU suffix from SSMBM478MF-E3-VBM to SSMBM478MF-E3.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2627.63,SSMBM478MF-E3-VBM,VE Sedan V8 6.2L E3 HSV 3in Dual Rear Mufflers Fitted With OEM VACUUM Bimodal Valves,ssmbm478mf-e3-vbm-ve-sedan-v8-6-2l-e3-hsv-3in-dual-rear-mufflers-fitted-with-oem-vacuum-bimodal-valves,MPI_SSMBM478MF-E3-VBM,source-zip,parts_database/mpi_automotive/images/raw/MBM478MF-E3_2.png,mbm478mfe3,Candidate matched after stripping SKU suffix from SSMBM478MF-E3-VBM to SSMBM478MF-E3.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2627.63,SSMBM478MF-E3-VBM,VE Sedan V8 6.2L E3 HSV 3in Dual Rear Mufflers Fitted With OEM VACUUM Bimodal Valves,ssmbm478mf-e3-vbm-ve-sedan-v8-6-2l-e3-hsv-3in-dual-rear-mufflers-fitted-with-oem-vacuum-bimodal-valves,MPI_SSMBM478MF-E3-VBM,source-zip,parts_database/mpi_automotive/images/raw/SSMBM478MF-E2_1.png,ssmbm478mf,Candidate matched after stripping SKU suffix from SSMBM478MF-E3-VBM to SSMBM478MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2627.63,SSMBM478MF-E3-VBM,VE Sedan V8 6.2L E3 HSV 3in Dual Rear Mufflers Fitted With OEM VACUUM Bimodal Valves,ssmbm478mf-e3-vbm-ve-sedan-v8-6-2l-e3-hsv-3in-dual-rear-mufflers-fitted-with-oem-vacuum-bimodal-valves,MPI_SSMBM478MF-E3-VBM,source-zip,parts_database/mpi_automotive/images/raw/SSMBM478MF-E2_2.png,ssmbm478mf,Candidate matched after stripping SKU suffix from SSMBM478MF-E3-VBM to SSMBM478MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2684.18,SSMBM478MF-E4-EV,"VF HSV Incl GTS, Clubsport 3in Dual Rear Mufflers With OEM Electric Bimodal Valves",ssmbm478mf-e4-ev-vf-hsv-incl-gts-clubsport-3in-dual-rear-mufflers-with-oem-electric-bimodal-valves,MPI_SSMBM478MF-E4-EV,source-zip,parts_database/mpi_automotive/images/raw/MBM478MF-E2_1.png,mbm478mf,Candidate matched after stripping SKU suffix from SSMBM478MF-E4-EV to SSMBM478MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2684.18,SSMBM478MF-E4-EV,"VF HSV Incl GTS, Clubsport 3in Dual Rear Mufflers With OEM Electric Bimodal Valves",ssmbm478mf-e4-ev-vf-hsv-incl-gts-clubsport-3in-dual-rear-mufflers-with-oem-electric-bimodal-valves,MPI_SSMBM478MF-E4-EV,source-zip,parts_database/mpi_automotive/images/raw/MBM478MF-E2_2.png,mbm478mf,Candidate matched after stripping SKU suffix from SSMBM478MF-E4-EV to SSMBM478MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2684.18,SSMBM478MF-E4-EV,"VF HSV Incl GTS, Clubsport 3in Dual Rear Mufflers With OEM Electric Bimodal Valves",ssmbm478mf-e4-ev-vf-hsv-incl-gts-clubsport-3in-dual-rear-mufflers-with-oem-electric-bimodal-valves,MPI_SSMBM478MF-E4-EV,source-zip,parts_database/mpi_automotive/images/raw/MBM478MF-E4_1.png,mbm478mfe4,Candidate matched after stripping SKU suffix from SSMBM478MF-E4-EV to SSMBM478MF-E4.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2684.18,SSMBM478MF-E4-EV,"VF HSV Incl GTS, Clubsport 3in Dual Rear Mufflers With OEM Electric Bimodal Valves",ssmbm478mf-e4-ev-vf-hsv-incl-gts-clubsport-3in-dual-rear-mufflers-with-oem-electric-bimodal-valves,MPI_SSMBM478MF-E4-EV,source-zip,parts_database/mpi_automotive/images/raw/MBM478MF-E4_2.png,mbm478mfe4,Candidate matched after stripping SKU suffix from SSMBM478MF-E4-EV to SSMBM478MF-E4.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2684.18,SSMBM478MF-E4-EV,"VF HSV Incl GTS, Clubsport 3in Dual Rear Mufflers With OEM Electric Bimodal Valves",ssmbm478mf-e4-ev-vf-hsv-incl-gts-clubsport-3in-dual-rear-mufflers-with-oem-electric-bimodal-valves,MPI_SSMBM478MF-E4-EV,source-zip,parts_database/mpi_automotive/images/raw/SSMBM478MF-E2_1.png,ssmbm478mf,Candidate matched after stripping SKU suffix from SSMBM478MF-E4-EV to SSMBM478MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,2684.18,SSMBM478MF-E4-EV,"VF HSV Incl GTS, Clubsport 3in Dual Rear Mufflers With OEM Electric Bimodal Valves",ssmbm478mf-e4-ev-vf-hsv-incl-gts-clubsport-3in-dual-rear-mufflers-with-oem-electric-bimodal-valves,MPI_SSMBM478MF-E4-EV,source-zip,parts_database/mpi_automotive/images/raw/SSMBM478MF-E2_2.png,ssmbm478mf,Candidate matched after stripping SKU suffix from SSMBM478MF-E4-EV to SSMBM478MF.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,310.26,SSMBT240-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in L.H.S. Tailpipe (W/out Tip),ssmbt240-notip-commodore-vu-vz-v8-ute-2-1-2in-l-h-s-tailpipe-w-out-tip,MPI_SSMBT240-NOTIP,source-zip,parts_database/mpi_automotive/images/processed/MBT240_1.png,mbt240,Candidate matched after stripping SKU suffix from SSMBT240-NOTIP to SSMBT240.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,310.26,SSMBT240-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in L.H.S. Tailpipe (W/out Tip),ssmbt240-notip-commodore-vu-vz-v8-ute-2-1-2in-l-h-s-tailpipe-w-out-tip,MPI_SSMBT240-NOTIP,source-zip,parts_database/mpi_automotive/images/processed/SSMBT240_1.png,ssmbt240,Candidate matched after stripping SKU suffix from SSMBT240-NOTIP to SSMBT240.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,310.26,SSMBT240-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in L.H.S. Tailpipe (W/out Tip),ssmbt240-notip-commodore-vu-vz-v8-ute-2-1-2in-l-h-s-tailpipe-w-out-tip,MPI_SSMBT240-NOTIP,source-zip,parts_database/mpi_automotive/images/raw/MBT240_1.png,mbt240,Candidate matched after stripping SKU suffix from SSMBT240-NOTIP to SSMBT240.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,310.26,SSMBT240-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in L.H.S. Tailpipe (W/out Tip),ssmbt240-notip-commodore-vu-vz-v8-ute-2-1-2in-l-h-s-tailpipe-w-out-tip,MPI_SSMBT240-NOTIP,source-zip,parts_database/mpi_automotive/images/raw/SSMBT240_1.png,ssmbt240,Candidate matched after stripping SKU suffix from SSMBT240-NOTIP to SSMBT240.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,310.26,SSMBT241-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),ssmbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_SSMBT241-NOTIP,source-zip,parts_database/mpi_automotive/images/processed/MBT241_1.png,mbt241,Candidate matched after stripping SKU suffix from SSMBT241-NOTIP to SSMBT241.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,310.26,SSMBT241-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),ssmbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_SSMBT241-NOTIP,source-zip,parts_database/mpi_automotive/images/processed/SSMBT241_1.png,ssmbt241,Candidate matched after stripping SKU suffix from SSMBT241-NOTIP to SSMBT241.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,310.26,SSMBT241-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),ssmbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_SSMBT241-NOTIP,source-zip,parts_database/mpi_automotive/images/raw/MBT241_1.png,mbt241,Candidate matched after stripping SKU suffix from SSMBT241-NOTIP to SSMBT241.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,310.26,SSMBT241-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),ssmbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_SSMBT241-NOTIP,source-zip,parts_database/mpi_automotive/images/raw/SSMBT241_1.png,ssmbt241,Candidate matched after stripping SKU suffix from SSMBT241-NOTIP to SSMBT241.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
